smiles,egfr,her2,qed,sa,source
CNC(=O)C(O)(C(CCN)C1=C(C(C)(N)Cl)CC(OC)(C2=C(OC)C(CO)=NC2=O)C1)C(C)(S)CS,-8.13,-8.13,0.0768,5.726,seed333
CC1=CCCN1c1cc(N)c(C)cc1C1(N[SH]=O)NC(C)=C(C=O)C(N)=C1F,-8.1,-8.1,0.2883,4.8619,seed333
CCC1=CC2=C(N)C(C3=CC=CN(CC4CC=CC4)C3)=C(C=O)C(C=O)(NS)C2=CC1,-8.1,-8.1,0.3244,5.0885,seed333
CC1=C(C(C)O)C(C)C(c2c(O)cc(N3CCC=N3)c(C=O)c2O)N(C)C1C,-8.1,-8.1,0.543,4.9901,seed333
Cc1c(C2=C3NC=CC=C3C(C=O)=C(O)N2)cc(CF)c(C2=NCNC2)c1C,-8.1,-8.1,0.603,4.3348,seed333
CC1=CNC(NC2=C(N)C(N)=C(C=O)C(O)=C2C2=C(C)N=CN=C2)=C1C,-8.1,-8.1,0.2758,3.6343,seed333
CC1=CC=CC(C2=C(S)C(C)=C(C)C(CO)(N3C(=O)CC=C3N)O2)=C1O,-8.1,-8.1,0.6095,4.2967,seed333
CC1=C(NC2=CCC=N2)C(O)C(Oc2ccc(N)c(C)c2C)C(C)C1(N)O,-8.1,-8.1,0.4024,4.9519,seed333
CNCC1=CC(C)(O)C(N)(O)N=C1C1=C(O)C(N)=CC(C2=CNC(=O)C2)=C1,-8.1,-8.1,0.2047,4.7104,seed333
Cc1cc(C(=O)C(O)(CO)C2C=CCC2O)c(C2=CCN=CN2)c(N)c1C,-8.1,-8.1,0.2945,5.0206,seed333
CC1=C(C2=C(N)C=C(CO)C=C2O)C(C)CC2=C1N=C(F)N=C2C(N)=O,-8.1,-8.1,0.4862,3.8657,seed333
CC(O)C1(F)C(S)=CC(C(C)(C)C=O)=C2C=C(C(C)(N)CC=O)C(O)=C21,-8.1,-8.0,0.4183,5.3796,seed333
CC1=NC(F)(C2=C(C(=O)C3=CSC(O)=N3)CC(O)=CN2C)OC(C=O)=N1,-8.0,-8.1,0.4625,5.0218,seed333
COC1=CCC(C2=CC=CC=C2)(C2=NSC(N(C)C=O)=C(F)C2)C(C)=C1,-8.0,-8.1,0.5635,4.3623,seed333
CC1=NC(C(N)=O)=NC(O)C1(C1=C(F)CC(=O)C=N1)N(C1=CC=CC(NC(O)F)=C1)C(C)O,-8.1,-8.0,0.2816,5.3893,seed333
CC1=C(OC2(C3CC=CC3)C=NN(C)C(CC(N)N)=C2)N=C(N)N(CO)N1C,-8.0,-8.0,0.3599,5.1166,seed333
CCC1=C(C2=C(C)C=CC=C2)NC(C)(C2(NCN)C=CN=C2C)C(C)=N1,-8.6,-7.4,0.7136,4.5993,seed333
CCC(C)(OC)C1=C(NC)CN(c2c(F)c(N)c(N)c(N)c2N2CC(N)=C(C(N)=O)C2)N=C1N,-8.0,-8.0,0.2497,4.7718,seed333
CC1(C2=CCC(N)C2)C=CC2(Br)C(=C1)N(N)C(c1cccnc1)=C(S)N2C=O,-8.0,-8.0,0.1613,5.2226,seed333
CNc1ccc(CS)c(N(C=O)C2=C(NN)C3=CCCC3=C(C(C)=O)N2)c1O,-8.0,-8.0,0.1351,4.1205,seed333
CC1=NC(C2(N)C=CC(C)=C(C=O)N2)=CNC1(N)C1=C(S)N=CC=C1N,-8.0,-8.0,0.3301,5.3467,seed333
CC1=CCC(C)C(C(=O)C(C)(O)C2=C(C=O)C=CN(C)C2)(C2(F)CCC=C2C)N1CCl,-8.0,-8.0,0.2877,5.5677,seed333
COC1=C2N(NC(=O)O1)C(C)=C(C1(N)C=CCC=C1)C(C)(C)N2C(=O)S,-8.0,-8.0,0.5041,4.5846,seed333
CNC(N)(OC1=C([SH](C)C2=NCC(N)NC2=O)C(F)=C(N)C(N)=C1C1=C(C)C=CC=C1C)C1CCC=N1,-8.0,-8.0,0.168,5.6165,seed333
COC1(N2C(O)=C(C)C=CC2C)C=C(OC2=CC=CC=C2)C(O)N=C1C,-8.1,-7.9,0.8669,4.5804,seed333
CC(C)C(N)C12C=C(C3=NC(=O)C(C)(C)C(CO)=N3)C(F)=C(NO)C1=CCC2,-8.0,-8.0,0.5364,5.0943,seed333
CC1=COC(N2CC=CC(C3([SH]=O)C=C(C)C=CN3)=C2C)(C2(S)CN2C)C=C1,-8.0,-8.0,0.4848,5.9813,seed333
CNC1=C(OC(C)C2=CC=CC2)N(C)C(C=O)C(C2=CC(C)=CC=C2)=C1,-8.0,-8.0,0.7966,4.4258,seed333
CCC(S)C1=NC(C2=NN=C(OC3(NCN)C=CN=C3)CN2CN)=C(C)N=C1C,-8.0,-8.0,0.3758,5.4177,seed333
CCC1=CC(N2C(C)CC(C(C)CC)C3=C(C)C=CC32)=C(NC)C=C1Cl,-8.0,-8.0,0.6375,4.5089,seed333
CC1=NC=C(N)C(NC(=O)OC2(C#N)C=C(C(N)F)C=CC2)=C1C(N)=O,-8.0,-8.0,0.5805,4.5295,seed333
CCC(=O)C1=C(C(=O)S)C(C(=O)O)=C(C2=CC=CC(C)=C2C)C(Cl)=C1C,-8.0,-8.0,0.5369,2.8702,seed333
CC(=O)C1=C(C2=CC(NS)=C(O)C=C2)C=C(C2=CC=C(O)N=C2)N=C1N,-8.0,-7.9,0.2721,3.059,seed333
CCc1c(-c2cc(N3CC=C(C)C3)cc(C)c2O)cc(C)cc1N(C)CC,-7.9,-8.0,0.7137,3.1518,seed333
CC1=C(C=O)N=C(C2=C(Br)C(NN)=CC=C2O)C(C(=O)O)=C1N1SC1=O,-7.9,-8.0,0.1379,4.0053,seed333
CNC(=O)C1=C(NC(=O)NC2=C(N)NC(C)C=C2)C(=O)C(S)=C(F)C1=O,-7.9,-7.9,0.2152,4.3638,seed333
CCNC1=C(C(=O)CC(=O)NC)NCC(Br)(C2(O)OC(N)=C(O)O2)N1C,-7.9,-7.9,0.1633,4.9538,seed333
CCC1=C(C(C)F)C(C(C)(CO)N(CO)C2=C(C)C(C)CC(C)=C2NC)=C(OC)C(N2C(C)=C(C)CC(N)=C2N)=C1C,-8.6,-7.2,0.23,5.3968,seed333
CCC1C(C)=CC(=O)C(C2=CC=CC=C2)=C1NC1(OC)C=CNC=C1N,-7.9,-7.9,0.7114,4.3585,seed333
CC(=O)C1=CC(OC#N)=CC(C2=C(O)C(C)=C(C3=CCC=C3)C=C2)=C1S,-7.9,-7.9,0.4523,3.4935,seed333
CC(=O)C1=C(N)C(N)=C(C2=CC(C)=C(C3(O)NN3N)C(C)=C2)C=C1C=O,-7.9,-7.9,0.1782,4.1143,seed333
CC1=NN(C2=C(C(N)(N)ONC3=C(N)C=CC=C3)C=CC(N)(N)N2)C=CS1,-7.9,-7.9,0.2054,4.3833,seed333
CNCC1=C(C)C(N)(C2=C(O)C(C(N)=O)=C(C(C)=O)C(Cl)=N2)CC=C1C,-8.0,-7.8,0.4559,4.1176,seed333
CC(=O)c1c(C)c(NC(=O)O)c(C(C)(F)N(C)S)c(C2(O)C=CCC2)c1C,-7.9,-7.9,0.2609,4.5044,seed333
CSC1=C(N2C(=O)C=C(N(C=O)C3=CC=CCC3)CN2C)C=CC(C)=C1,-7.9,-7.9,0.5887,3.7755,seed333
CC1=CCC(C)=C(C=O)N1C(=O)c1[nH]c(I)c(C=C2CC=CC2)c1-c1cc(C)cc(C)c1C,-7.8,-8.0,0.2486,4.1273,seed333
CC(=O)c1c(Cl)c(C(=O)C(=N)N)c(C(=O)O)c(CNC2=CC=CC2)c1C=O,-7.9,-7.9,0.2298,3.6888,seed333
CC(=S)Oc1c(F)cc(N2CCC(O)=C2NS)nc1-c1cc(C)c(N)cc1C,-7.9,-7.9,0.3354,3.7605,seed333
CCC1=CC(F)=CC2(C)C(C)=C(N(C)C)C=CC12C1=C(C)C=C(C)C=N1,-7.9,-7.9,0.7087,4.5549,seed333
CCC1(O)CC(=O)OC(OC=O)=C1NC1(O)NC(F)=C(C(N)=O)C(S)=C1C1(N)C=CN=C1C(C)=O,-7.9,-7.9,0.0645,5.6693,seed333
N=C1C(C2(C=O)C(N)=CC(=O)C(O)N2NC=O)=CC(C2(N)CC=CC2)=CC1O,-7.9,-7.9,0.2294,5.7102,seed333
NC1=C(Cl)C(C2=CC=CC2)=C(N(S)C=O)C(C(=O)C2=CCCC=C2)=C1F,-7.9,-7.9,0.3321,4.1411,seed333
CNC(=O)C1=CC(C(O)(F)C=CO)=C(C2(Cl)ONCC(NC)=C2C)CN1,-7.9,-7.9,0.2945,5.4348,seed333
CC1=C(C(N)O)CCC1(C)C1=C(S)C(C)C(C2=CC(F)CC(CC(=O)Br)=C2)=C(C(C)N)N1CF,-7.8,-7.9,0.1173,5.874,seed333
CNc1c(F)c(C2=C(N)CC(C)=C(C)N2C)cc(C)c1C(=O)C1=CCOC1,-7.7,-8.0,0.7922,3.8928,seed333
CCC(C)NC1=C(NN)N(c2nc(S)c(CC(C)=O)c(N)c2C(C)(O)S)CC1,-7.8,-7.8,0.1438,4.8144,seed333
COC1C=CC(C2=C(O)C(N)=CC(C3=C(C(C)S)C=CC=C3)=C2C)CN1,-7.8,-7.8,0.2824,4.491,seed333
NCC1(O)C=CN=C(C2=C(N)N(C(=O)C(N)(C(N)=O)C(N)N)CC=C2)C1,-7.8,-7.8,0.1874,5.0718,seed333
C=C1C=CC=C1C1=C(NC2(N)N=CNC=C2C)N(C=O)C(N)=NC1(N)N,-7.8,-7.8,0.2585,5.3409,seed333
CCNC1=C(C)C(N(N)S)=C(C2=CC=CC=C2C2=CC=CC=C2)C=C1F,-7.8,-7.8,0.3201,2.6166,seed333
CC(=O)CC1=C(C2(C(C)=O)C=CC=C2)CC(O)(C(=O)C(=O)S)C(C)=C1C,-7.8,-7.8,0.5507,4.5561,seed333
CC1=C(NO)C=C(CN)C(C)=C1C1=CC(CO)=C(S)N=C1C1=CCC=C1,-8.5,-7.1,0.4089,3.8167,seed333
CCCC1=C(NC(C)OCN)N(C2(Cl)C=CC(F)=C2CC)C(N)C(C2=C(C=O)C=C(CC(N)=O)CN2)=C1O,-7.8,-7.8,0.0923,5.5536,seed333
COCC1=CC(C)=CC(C2=C(N)C(C)C(C)(F)C(C(O)F)=C2C#N)=C1C,-7.8,-7.8,0.8576,4.4625,seed333
CC1=CC(C2=CCCC2)=CC(=CC2=C(C)SC(N(C)C)=C(N3C=CN(C)CC3)N2C)C1,-7.8,-7.8,0.5658,4.4217,seed333
CC1=C(C(N)C2=C(O)C=CC(C(C)N)C2=O)C(N)=NC(C2(CCN)C=CN(C)C=C2F)=C1,-7.8,-7.8,0.4457,5.4095,seed333
CC(=O)OC1=C(N(C)C2=CC=C(Cl)S2)C(C2=CC=CC=N2)=CC(C)=C1C,-7.8,-7.7,0.4211,2.8935,seed333
CC(=O)C1N=C(N2C=CC=C(NC=S)C2)C(N)=C(C(=O)N(C)C(C)O)O1,-7.7,-7.7,0.4342,5.1296,seed333
COC(=O)N1N=C(C2=NC=CC(C3C=CCC3)=C2CN)S(=O)C(Br)=C1C,-7.7,-7.7,0.7306,4.6326,seed333
CC1=C(S)CC=C(C2=C(N)C=C(O)C=C2C(=N)C2=CC=CC=C2)N1C1=CC=CC=C1,-7.7,-7.7,0.248,3.1458,seed333
CCCC(=O)c1nc(-c2c(Cl)ccc(N)c2C)c(C2=CCNC2)c(CO)c1C,-7.7,-7.7,0.5031,3.3687,seed333
CC1=CC(=O)C(S)(C2=CCCC2)C=C1C1=C(Cl)C(O)(CO)N=C(N)C1(N)O,-7.7,-7.7,0.2255,5.3356,seed333
CN(C=O)OC1(C2=CCC=CO2)C=C(Cl)OC([SH](=O)=O)=C1C(=O)C1=CCC=C1N,-7.7,-7.7,0.3439,5.5546,seed333
CC1=C(N)C=CC(C2=C(C3=CC(F)=CN3)C(=O)C([SH]=O)=C(N)C2CCl)=C1,-7.7,-7.7,0.3639,4.4516,seed333
NCC(N)(C1=C2C=CCC(N)=C2C(O)(C=O)C(N)=C1F)C1(N)NC1(N)O,-7.7,-7.7,0.1327,5.6908,seed333
Cc1cc(O)c(C(N)=O)c(N2CC(C(N)=NCC(C)C)=C(N)C(N(C)N)=C2C=C2C=CCC2)c1O,-7.9,-7.5,0.1121,4.1886,seed333
CCc1cc(C)cc(F)c1-c1c(C2(NC)CC=CC2)nc(Br)c(C(O)S)c1O,-7.7,-7.7,0.2184,4.2591,seed333
CC1=C(C2=CN(C(Cl)(C(=O)CO)N3C(Cl)=COC=C3CN)N=C(SN)C2)C=CC=C1N(C)C,-7.1,-8.3,0.2871,4.8992,seed333
CCN(C1CC=CC1)C1NC(C)(C2=C(C3(CO)C=CC=CC3)C(=O)C(C)C=C2)C(C)=C(N(C)C)C1(C)O,-7.7,-7.7,0.4545,5.6669,seed333
CNC1=C(CC2=CC=CC2)C=CN(C2=CC(C(=O)N(C)S)=CC=C2S)C1,-7.8,-7.6,0.6712,4.0325,seed333
CC1=C(F)C(N)(N)C(C)=C(C(=O)C2=C(CN)C(N3CC(CN)=C(O)C(N)=C3C)=NC(C(N)S)=C2C(=O)CF)O1,-6.8,-8.6,0.123,5.0953,seed333
CCC(=O)C(C)C1N=C(F)C(C(C)C(C)=O)=C(C2(NCCl)C=C(F)CC2)C1=O,-7.6,-7.8,0.4859,5.3757,seed333
CNC1=CN=C(C2(Cl)C=CC(OC)=C(O)N2)N(C)C1(C)C1=CC=CC=C1,-7.7,-7.6,0.5582,4.6065,seed333
COC1=C(NC=O)N=C(N(C)C=O)C(C2=CC(C)=CC(N)=C2)=C1C(C)=O,-7.6,-7.7,0.4455,3.3143,seed333
CSC1(C)C=CC(F)(C2=C(N)C(C3=CC=NC=C3)C(=O)N=C2N)C(N)=C1,-7.5,-7.8,0.691,4.9261,seed333
CCC1=CCCC=C1C(=O)CC1=NCNC(O)(F)N1C(C)(F)N(N)CC,-7.6,-7.7,0.3581,5.1124,seed333
CC(=O)C(N)(CCC1(C(N)O)CC(N(C)C)=C(O)C=C1C)C1=CNC=C1,-7.7,-7.6,0.4674,5.1642,seed333
CNC1(C)C=C(C2=CNCC2)C(F)(c2cc(F)cc(N)c2C=O)C(F)=C1C=O,-7.6,-7.6,0.5309,4.895,seed333
CC1=CN(C2=NC(C(O)C3=CSCC=C3)=C(N(C)C)C=C2)C(CO)=CC1,-7.6,-7.6,0.8277,4.6856,seed333
CC1=CNC(=CN)C(NC2=CC=CC=C2)=C1C1=C(C)C=CC(C=S)=C1N,-7.6,-7.6,0.4875,3.4434,seed333
CC1=CC=C(C2=C(C(=O)C(=O)OC(=O)S)C(S)=C(C=O)C(Cl)=C2N)C=C1,-7.6,-7.6,0.135,3.3733,seed333
CCC1=C(C(C)(N)C(C)N)CC(N)=C(C2=C(O)C(C)=C(C3(C(F)(F)N(C)CC)C=C(N)C=CC3)C=C2N)O1,-7.6,-7.6,0.2183,5.3983,seed333
CC1=C(F)N(C2=NN(CO)N(C(=O)S)N=C2)N(C2CC=CC2)C(C(O)(S)Cl)=C1C,-7.6,-7.6,0.169,5.2564,seed333
CNC1(C2(NCN)C=CC(O)=C(C(N)=O)O2)N=C(Br)C(O)=C(C(=O)O)O1,-7.6,-7.6,0.2433,5.2855,seed333
CN=C1CC(=O)OC(C2(C(N)=O)C=NC(=O)C(N(C)C3=CC=NC3)=C2)=N1,-7.6,-7.6,0.6587,5.2256,seed333
CC1=CCC(=O)C(c2c([SH](=O)=O)ccc(C)c2OC2(N(C)O)C=CCC2)=C1C,-7.6,-7.6,0.3393,4.7258,seed333
CNc1cccnc1C(C)(C1=C(N2CC(C)NC(CC3C=CCC3)=N2)OC([SH]=O)=C(F)C1)C(C)C,-7.6,-7.6,0.3536,5.4271,seed333
CCC1=C(N)N=C(C2=NC(NC3=C(C)NC=CC3)=NC(N)=C2Cl)C(S)=C1,-7.6,-7.6,0.509,3.7679,seed333
CCN(C(C)=O)c1c(C=O)c(C2(OC)C=C(N)CC2)cc(Cl)c1C(=O)C(C)C,-7.6,-7.6,0.5484,4.1188,seed333
CC1=C(C2(CCl)C=CC(C)(N)C(C(=O)O)=C2)N(C(=O)C2(Cl)C=CN=C2)C=C(N)N1C,-7.6,-7.6,0.4418,5.5907,seed333
CCN(c1cc(NC)c(C2(C)C=C(C)C(O)=CN2)cc1N)N1C=CC(=O)C1,-7.6,-7.6,0.5929,4.6433,seed333
COC1(C)C=C(C2=C(C=O)CCC=C2)C(N)=C(C)C1C1=CC=C(N)C=C1,-7.6,-7.6,0.6398,4.3289,seed333
NC(=O)C1=CC(N)=C(Cl)NC1(O)C(=O)C1=C(N)C(C(=O)O)=CC(N)=C1F,-7.6,-7.6,0.1909,4.175,seed333
CNC(=O)N(C1=C(C)C(C)=C(C=O)N=C1)C1=C(F)C(=O)C=C(N(C#N)C=O)C1C,-7.6,-7.5,0.458,4.6959,seed333
CCCC(=O)c1c(NC(N)NCC)nc(C2(C)CN=C(C)N2C)c(Cl)c1N,-7.6,-7.5,0.3926,4.5873,seed333
CC1=CC=CN=C1OC1=C(C2=C(C)C(F)=CC=N2)OC=C(C)N1C(=O)S,-7.5,-7.5,0.8179,3.6125,seed333
CC(=O)C1(N(C)C)CC(Cl)=C(CN(C)C2C=CCC2)C(N)N1C1=CNN(C)C=C1,-7.5,-7.5,0.6345,5.405,seed333
COc1ccc(N)c(C(=O)C2(C=O)CC(C3=CCCC3)=C(N)C(CBr)=C2N)c1,-7.5,-7.5,0.2031,4.102,seed333
COCN1C(OC2C=C(C)C(C=O)=CN2C)=C(C)CC(N)=C1C1(C)CO1,-7.5,-7.5,0.5706,5.0975,seed333
CCC(C(C)=O)C(NCN)(C(N)(N)CC)C1(C(C)(N)CCl)CNC(C)=N1,-7.5,-7.5,0.2186,5.5047,seed333
CC1=C(C2CC=CS2)C(CON)=CNC1(N)C1(N)C=C(CCl)C(C)CC1,-7.5,-7.5,0.3237,5.6394,seed333
CCc1ccnc(C(N)(N)C(=O)C(C)(C2=NCCN2)C2(O)C=CC=CS2)c1O,-7.5,-7.5,0.4316,4.8861,seed333
CCC1(C)C=C(N2C(C(=O)CON3CC=C(C)C3)=C(C)C(C(=O)S)=C(C=O)C2O)C=CN1CCO,-7.5,-7.5,0.2319,5.3786,seed333
CN1CC(=O)OC1(O)C1(C=O)CC(N)=C(C(=O)C=C=O)C(CCO)=C1N,-7.5,-7.5,0.1701,5.1094,seed333
CC1=C(O)C(O)(N(C)C2=NN(C(N)(N)CO)OC(C(C)O)=C2)SC(CN2CC2)=C1S,-7.5,-7.5,0.1475,5.3776,seed333
COC(=O)NC(=O)C1=C(C2=C(OC(C)C)C3NC=CC3(C)O2)N=C(F)C=C1S,-7.5,-7.5,0.5187,4.6853,seed333
CC1=C(O)C=C(N)C(F)(C2(C(=O)NC3=CN=CC3)NNNC(C)=C2N)C1,-7.5,-7.5,0.3652,5.4667,seed333
CCC1=C(C2=C(C3=CC=CN3)C(=O)C(O)(F)N=C2O)C(O)=C(C)C(C)=C1,-7.5,-7.5,0.633,3.9461,seed333
CC1=C(C)N(C2=C(Cl)C(S)=CC=C2C2=CC(N)NC=C2C2OC=CO2)C=CC1,-7.5,-7.5,0.6273,4.963,seed333
CN=Cc1ccc(N2C=C(NC)C(OC(C)=O)=C(N3C=CCC3)C2F)cc1N,-7.5,-7.5,0.3507,4.4427,seed333
CN=C(F)C(C)(C(=O)C1=CCC(O)=C(O)C1=O)C1(C(N)=O)C=CC=NC1,-7.5,-7.5,0.4911,5.1505,seed333
COCc1cc(C#N)c(C)c(C2(C3=C(F)CC(=O)N3)CC=C(C)C(N)=C2CF)c1NC(O)(F)CO,-7.5,-7.5,0.2774,5.0401,seed333
CCC1=CC(=O)C(N(C(C)=O)C2=CC(=O)C=C2N(C)C(C)=O)=C1C1=C(C)C=C(C)C(C)=C1O,-7.5,-7.5,0.7424,3.7278,seed333
CC1=CCN(C2=C(C3(N(C)C4=CC(F)C=CC4)N=CC(=O)C(O)=C3C)OCC(C)=C2N)C1,-7.5,-7.5,0.6533,5.4692,seed333
CC1=NC(Cl)(C2(CN)CCC(C)=C2C(N)N)N(C(=O)O)C(N)=C1C(C)CF,-6.5,-8.5,0.2023,5.1511,seed333
CCC1N=C(N)C(C(C)=O)(C(=O)C2(O)NC(N)NC(O)N2C(N)=O)N1C,-7.5,-7.5,0.2355,5.6059,seed333
CC1=C(F)C(N2CC(=O)C=C(N(C(=O)CO)C3CC=CC3)C2=O)=C(C=O)CC1,-7.4,-7.6,0.5661,4.1205,seed333
CC1C=C(C2=C(N)N=C(C=O)C(C3=CC(N)C(N)=CN3)=C2F)NC=C1O,-7.4,-7.5,0.4311,5.1734,seed333
C=C(F)C1=C(C(=O)N2C=CCC(C3=CCCC3)=C2)N(C)C(C)C(C#N)(C(=O)O)C1,-7.5,-7.4,0.7803,4.9131,seed333
C=C(C)OC1=C(N)C=C(S)C(NC(=O)CC)(OC2=CCC=C(C)N2)C1C,-7.5,-7.4,0.3246,5.0628,seed333
C=Nc1c(O)c(CC)c(-c2c(C)c(F)cc(Cl)c2C2(Cl)CC=CC2)c(C)c1Cl,-7.5,-7.4,0.2934,3.8918,seed333
CC1=CC(OCN)(c2ccc(C3C=CCC3)cc2N)C(C)(C)C(C)=C1OC=O,-7.6,-7.3,0.3321,4.6888,seed333
CC1(C2=NC(=O)C(C)(N3C=C(N)CC(NC#N)=C3CN)C(Cl)=N2)C=NC(F)=N1,-7.4,-7.4,0.3449,5.5577,seed333
O=CC1=C2C(S)=C(C(=O)OC(=O)O)SC(C(=O)O)=C2N=C(NS)C1C=O,-7.4,-7.4,0.1895,4.9321,seed333
CC(=O)OC1=C(NC=O)C(N)=C(C)C(C2=C(S)C(C)=CC=C2)=C1OC=O,-7.4,-7.4,0.2359,3.4525,seed333
CN1C=C(N2C(CC(N)CO)C=CN(C)C2C2CC=C(N)C2)N(C(=O)ON)N=C1C(=O)Cl,-7.4,-7.4,0.2955,5.7063,seed333
NC(=O)C1=C(N)OC(Cl)(C=O)C(C2(N)C=C(O)N=CC2)=C1NC1=CC=CC1,-7.5,-7.3,0.3261,5.3121,seed333
CC1=CC(C)=C(N(C)C(C)N)C(C(=O)C(C)F)=C1C1(N)C=CC(S)=C1C,-7.4,-7.4,0.4171,4.9014,seed333
CC1=CC(OC(=O)c2c(S)cc(C)c(C3C=CCC3)c2C)(N(C)C)C(C)=CO1,-7.4,-7.4,0.3236,4.7917,seed333
CCCC1C(C=O)=CC(C(C)F)(C(N)(O)F)N=C1C1(C)C=C(C)C(F)=C1,-7.4,-7.4,0.427,5.5555,seed333
CC1=CC=C(CN)C(C2(N)C=CNN=C2C2(C)NN=CCS2)=C1CC=O,-7.4,-7.4,0.5696,5.1716,seed333
CCN(C1=C(C)NN=C1)C(N)C1=C(C(C)=O)OC=C(C2=C(N)C(O)=C(F)C(=O)C2=O)C1(C)C,-7.4,-7.4,0.2815,4.6676,seed333
NC1=CC(C2=C(O)C=CC=C2)=C(C2=C(F)C(N)=C(Cl)C(F)=C2C2CO2)N1,-7.4,-7.4,0.3116,3.738,seed333
CC1=CC(=N)C(C2(Br)C(C)=CCC=C2C#N)=C(OC2=CCCC=C2)C1O,-7.4,-7.4,0.5172,5.1833,seed333
CCC(OC)C1=C(C(=O)NC)OC(C(N)=C2OC(C(C)C)=C(C=O)CN2C=O)=C(C(N)NC)O1,-7.4,-7.4,0.2444,5.2697,seed333
CCC(C)(C(C)C1=CC=CC(N=C(N)F)(C(C)O)N1)C(N)C(C)NC=O,-7.4,-7.4,0.1787,5.7362,seed333
CNCC1=CCC(C)(CCC2(CC(C)(C)CN)C=C(C)C(N)(F)N=C2S)N1,-7.5,-7.3,0.2475,5.5007,seed333
CCNC12C=CCC1N(C1(NC)C=CC(N)=C(CCN)N1)C(N)(N)OC2,-7.4,-7.4,0.211,5.6572,seed333
CNC(=O)C1=CC(C(C)=N)=C(C2N=CC(C)(CN)C=C2O)C(N)=C1C=O,-7.4,-7.4,0.3056,4.7928,seed333
CC1=C(C)C(CN)=C(N)C(C(F)(C#N)C2=C(O)C=C(C(N)=O)C=C2)=C1C,-7.4,-7.4,0.6219,3.645,seed333
Cc1c(N2C=CCC2)cc(C2(CO)C=CC(N(C)C)=C(OC=O)O2)c(C)c1O,-7.4,-7.4,0.7267,4.6615,seed333
CNC1(C2=C(O)C=C(F)C(O)(N(C3=NC(Br)C=C(S)C3=O)C(N)(O)CN)O2)C=CC=C1,-7.4,-7.4,0.1125,5.9161,seed333
CC1=C(C(C)(C2=CC=C([SH]=O)N2)C2=C(N)C=CC=C2)C=NC(O)(N=O)C1,-7.4,-7.4,0.3657,5.1273,seed333
CC1=CC=CC(C2=C(S)[SH](C)C(C)(OC3=C(C(=O)C=O)C=C(C)C(O)C3=O)N(C)C2)=C1,-7.4,-7.4,0.3554,5.1092,seed333
CC1=NC(=O)C(C2(S)C=C(O)SC(N)=C2N)=C(N)C1(F)C(=C=O)C(C)Cl,-7.4,-7.4,0.2628,5.6334,seed333
CNCC(C1=CC(C)(C2=C(N(CO)CO)CN=C(C)C2=O)CC1)N(C)C(C)N,-7.4,-7.3,0.3229,5.1812,seed333
C#CC1=CCC(C)=C(CN)C1(NC)C1=C2OCC=C2C(C(C)(C)C)=CC1O,-7.3,-7.4,0.5307,5.1172,seed333
CCC12CC(C)=CC1(CBr)C(F)=C(NC(C)(N)C(C)O)C(C1=C(N)NC(=N)CN1)=N2,-7.4,-7.3,0.1727,5.8576,seed333
CCC1=C(OCNC)C=CC(CC2=C(C(S)N(C)C=O)CC(C)=C(S)O2)(C(C)CC)O1,-7.4,-7.3,0.2322,5.624,seed333
CNC1(O)C(NO)=C(C)C(C2=CC(CN)=C(F)C=C2)=C(C)C1(C#N)C=O,-7.2,-7.4,0.2999,4.5301,seed333
CN(C=O)C(=O)C1=C(C2=CCC=CN2)CC(C(=O)OC=NC[SH]=O)=NN1,-7.2,-7.4,0.1713,4.9868,seed333
CC1=NC(N2C=CC=CC2)=C(C2(N)C=CN=C(O)[SH]2C)C=C1N1CC1C,-7.3,-7.3,0.5624,5.3734,seed333
CCC(N)(CC1CC=CC1)C1(c2c(NC)cc(C)nc2C)C=CC(O)C(C)=C1,-7.3,-7.3,0.6419,4.8291,seed333
CC1=C(N)CN(C)C(C)(OC2(Cl)C(C3C=CCC3)=CC(CN)(CO)NC2N)O1,-7.3,-7.3,0.3195,5.8176,seed333
COC1(N)C(N)=C(N)N(c2cc(C(C)=O)c(C3=CCNC3)cn2)C([SH]=O)=C1N,-7.3,-7.3,0.193,4.7471,seed333
CCc1nc(C)c(C(C)O)c(N)c1-c1ccc(N)c(C2(O)CCC=C2C)c1S,-7.3,-7.3,0.3029,4.3509,seed333
CC1=C(C(=O)NC(N)O)C2(C(=O)O)NC(C)=C(O)C(=O)C2(NS)C(O)=C1,-7.3,-7.3,0.1938,5.2978,seed333
CC(CO)C(=O)C1(N(C)O)OC2=C(F)CC=CN2C2C(CN)=C(N)NNC21,-7.3,-7.3,0.3113,5.6797,seed333
N#CC(=O)NC1(C(O)(F)C(N)=O)OC(C2(N)CC(N)=C(N)O2)=NN=C1O,-7.3,-7.3,0.2346,5.5681,seed333
CCOC1=C(C2=C(O)C(C)(O)C=C(C)C2=O)C(C(C)(N)F)=C(Br)C(C)=N1,-7.3,-7.3,0.6353,4.3996,seed333
CC1(S)CNC(S)=C(OC2(N3C=CCC=C3)NC=C(C=O)C=C2CC2C=CCC2)C1=O,-7.3,-7.3,0.2787,5.8534,seed333
CON(C)C1(C2=C(O)C(C)=C(C(=O)O)C=C2)C=C(Cl)C=C(C(C)=O)C1=O,-7.3,-7.3,0.5971,4.0293,seed333
CCC1(N(C2=CC(O)=CC(NC)=N2)C2=C(C)N=COC2(C)F)C=CC=C1,-7.3,-7.3,0.8357,4.8475,seed333
