smiles,qed,sa,egfr,her2,dual_docking,source
CC1CC[NH+](Cc2c(Cl)cccc2NN2CCCCC2C(=O)NCc2cccnc2)CC1,0.5989,5.0,-6.3,-5.6,-5.95,seed333
COC(=O)[C@H](Cc1cccc(O)c1)c1cc(C)c(C)cc1F,0.877,2.2,-5.9,-5.9,-5.9,seed333
CN(C=O)c1cccc(CNc2ccccc2)c1,0.8149,2.4,-5.8,-6.0,-5.9,seed333
COc1cccc(ONc2cccnc2CN)c1N1c2ccccc2C[C@@H]1C,0.6328,4.8,-5.7,-6.1,-5.9,seed333
C#CCOC(C)(C(=O)N1CCOCC1)c1nc2c(s1)C(c1cccc(C#N)c1)CCC2,0.6744,4.6,-6.3,-5.5,-5.9,seed333
Cc1ccc(C)c(OC(=Cc2ccco2)c2ccoc2)c1,0.626,2.4,-5.8,-6.0,-5.9,seed333
C[CH]c1cccc(C=C2CCSC([NH+](C)C3CC3)C2)c1,0.891,2.1,-5.9,-5.9,-5.9,seed333
CC(=O)N1C(C(=O)OC(C)C)[C@H](C)C[C@H](C)C1Oc1ccc(Cl)cc1Cl,0.6941,3.1,-5.8,-6.0,-5.9,seed333
O=[N+]([O-])c1cccc(-c2ccc(C[NH2+]I)c(F)c2)c1,0.3879,2.8,-5.8,-6.0,-5.9,seed333
CCn1cc[nH+]c1ON(C[NH+](CC)CC)c1cncc(-c2csc(C)n2)c1,0.4488,5.0,-5.8,-6.0,-5.9,seed333
COc1ccc(C)c(Nc2ccc(C(C)C)cc2)c1,0.8411,1.6,-6.2,-5.5,-5.85,seed333
CCC(=O)NC1CCCC(C(=O)Nc2ccccc2F)CC1,0.839,2.5,-5.8,-5.9,-5.85,seed333
C[C@H]1Cc2ccccc2N1c1cccc([SH](=O)=O)c1O,0.8338,2.0,-5.9,-5.8,-5.85,seed333
CC=Cc1ccc(OCCn2cncn2)cc1Nc1cnn(C)c1,0.7235,5.0,-6.2,-5.5,-5.85,seed333
Cc1ccc(-c2cccc(F)c2F)c(O)c1C,0.7915,0.4,-6.2,-5.5,-5.85,seed333
CC(C)C(C)C(=O)Nc1cccc(N[C@H]2CCCC[C@H]2C)c1,0.8113,2.4,-6.0,-5.7,-5.85,seed333
Cc1ccccc1C(=O)NC1CCO[C@H]1C(=O)NC(C)c1cc[nH]n1,0.7668,4.1,-6.2,-5.5,-5.85,seed333
CN1C(=O)C[C@@H](c2ccccc2)C1(Oc1ccccc1C=O)C(=O)NCC(F)(F)F,0.7296,5.0,-5.9,-5.8,-5.85,seed333
Cc1ccc(C(=O)N2CCCCCC2)cc1F,0.7319,0.4,-6.0,-5.7,-5.85,seed333
CC(C)COC1(N)[C@H](Cc2ccon2)CC(O)S1(=O)=O,0.7492,3.9,-5.6,-6.1,-5.85,seed333
C[C@H]1CC(c2ccc([CH]C#N)cc2F)C[C@H](C)O1,0.7988,0.9,-6.2,-5.5,-5.85,seed333
COc1c([SH](=O)=O)ccc(ONc2cccnc2CN)c1N1c2ccccc2C[C@@H]1C,0.3803,5.0,-5.7,-6.0,-5.85,seed333
COCc1ccc(S(=O)Nc2ccc(C#N)c(S(=O)(=O)NC(C)C)c2)cc1,0.699,5.0,-5.9,-5.7,-5.8,seed333
CC(Cc1ccccc1OC(F)F)C[NH+]1C[CH]C[C@H](C)C1,0.8519,3.2,-5.7,-5.9,-5.8,seed333
COc1ccc(Br)cc1-c1cc(C[C@@H]2COCCO2)on1,0.8448,3.3,-5.8,-5.8,-5.8,seed333
CCNS(=O)(=O)c1sc(NC(N)=O)nc1-c1nc(C2CC2)no1,0.6917,5.0,-5.5,-6.1,-5.8,seed333
Oc1ccc2oc([C@H](O)c3ccccc3)cc2c1O,0.6162,1.7,-6.0,-5.6,-5.8,seed333
C[C@H]1CC(c2c(F)cc([CH]C#N)cc2[CH]O)C[C@H](C)O1,0.9188,1.7,-6.1,-5.5,-5.8,seed333
N#C[CH]c1c(Cl)ccc(NC(=O)NC[C@@H]2CCCO2)c1Cc1nc2ccccc2[nH]1,0.5539,5.0,-6.0,-5.6,-5.8,seed333
C[C@H]1Cc2ccccc2N1c1c(ON)ccc([SH](=O)=O)c1O,0.5887,3.1,-5.8,-5.8,-5.8,seed333
Cc1[nH]c2ccccc2c1C#CCC[NH+]1CCCC[C@H]1C,0.7895,1.1,-6.1,-5.5,-5.8,seed333
C[CH]c1cc(C)cc(C=C2CCSCC2)c1,0.723,0.3,-6.1,-5.5,-5.8,seed333
CCOc1ccc(NC2CC2Oc2ccc(C#N)cc2)cc1,0.8843,3.7,-5.9,-5.6,-5.75,seed333
CCNS(=O)(=O)c1sc(NC(=O)NCC(C)C)nc1-c1nc(C2CC2)no1,0.6011,5.0,-5.7,-5.8,-5.75,seed333
COCc1ccc(C[CH]O)c([C@@H]2CCOC2)c1,0.8514,2.4,-6.0,-5.5,-5.75,seed333
Cc1cc(C=C2CCSCC2)cc([C@@H](C)O)c1,0.8546,0.6,-6.2,-5.3,-5.75,seed333
CCn1nc(C)c(NC2C[C@@H](C)CN(C=O)C2[C@@H](O)C2CC2)c1C,0.7801,4.3,-5.5,-6.0,-5.75,seed333
CC(Cc1ccccc1OC(F)F)C[NH+]1C[C@H](C)C[C@H](C)C1,0.8523,3.2,-5.5,-6.0,-5.75,seed333
COC1(N)[C@H](Cc2nocc2-c2ccsc2)C(c2nncn2C)C(O)S1(=O)=O,0.5571,5.0,-6.4,-5.1,-5.75,seed333
COc1cccc(Nc2c(C)cc(O[SH](=O)=O)cc2C)c1,0.8315,3.3,-5.9,-5.5,-5.7,seed333
NCc1cccc(-c2cccc(Br)c2)c1Cl,0.8816,0.9,-5.8,-5.6,-5.7,seed333
Cc1cccc(-c2cccc(Br)c2)c1Cl,0.6838,0.1,-5.8,-5.6,-5.7,seed333
COCC[NH2+]C(Nc1cc(C)nn1C)c1cccc(N)c1F,0.4008,4.6,-5.8,-5.6,-5.7,seed333
COc1cc(N)c(N2CCC3(CC2)OCCO3)c(N(c2cc(F)cc(Br)c2)c2ccc(O)cc2C)c1,0.3718,5.0,-6.6,-4.8,-5.7,seed333
Cc1cc(C)c(Nc2ccc(C=CC#N)s2)c(C)c1,0.799,1.4,-5.7,-5.6,-5.65,seed333
Cc1cc(C)cc(OC2Oc3ccccc3O2)c1,0.807,1.4,-5.8,-5.5,-5.65,seed333
C[NH2+][C@@H](C)CC(COc1ccccc1OC)Oc1ccc2c(c1)OCO2,0.743,5.0,-5.9,-5.4,-5.65,seed333
Cc1nnc(-c2nc(NC(C)(C)C)c(Br)cc2Cc2nncs2)o1,0.7,4.2,-5.6,-5.7,-5.65,seed333
CCOc1ccc(OCc2c(CC)noc2C(C)[C@H]2CC[NH2+][C@@H]2C)cc1,0.7856,5.0,-5.9,-5.4,-5.65,seed333
CCc1cccc(C)c1NC1CN(C)CCO1,0.8679,1.4,-5.8,-5.5,-5.65,seed333
COc1c([SH](=O)=O)ccc(ON)c1N1c2ccccc2C[C@@H]1C,0.6574,3.6,-5.6,-5.7,-5.65,seed333
CC(=O)N1C[C@H](C)C[C@H](C)C1Oc1ccc(Cl)cc1Cl,0.8173,1.5,-5.6,-5.7,-5.65,seed333
CNc1ncc(-c2csc(C)n2)cc1NOC(O)C(N)=O,0.4574,4.7,-5.5,-5.8,-5.65,seed333
CCNS(=O)(=O)c1scnc1-c1nc(C2CC2)no1,0.8952,4.7,-5.5,-5.7,-5.6,seed333
COc1cccc(Nc2ccc(O[SH](=O)=O)cc2C)c1,0.8297,3.3,-5.8,-5.4,-5.6,seed333
Cc1noc(-c2cc(CNS(C)(=O)=O)cc(N)n2)n1,0.8131,3.7,-5.8,-5.4,-5.6,seed333
COC(=O)c1ccc(Cc2ccco2)cc1,0.7403,1.4,-5.7,-5.5,-5.6,seed333
C[C@H]1Cc2ccccc2N1c1cccc([SH](=O)=O)c1OI,0.6164,2.8,-5.6,-5.6,-5.6,seed333
O=C(CCOc1ccccc1F)Nc1ccccc1,0.8948,2.7,-5.7,-5.4,-5.55,seed333
Cc1nocc1-c1csc([C@@H](C)CO)c1N1C[C@@H](C)O[C@H](C)C1,0.9269,3.3,-5.4,-5.7,-5.55,seed333
CCN(c1ccc(OC(C)C)cc1)S(=O)(=O)c1scnc1-c1nc(C2CC2)no1,0.5268,5.0,-5.2,-5.9,-5.55,seed333
CC(C)CNC(=O)Nc1nc(-c2nc(C3CC3)no2)cs1,0.8856,4.4,-5.3,-5.8,-5.55,seed333
Cc1cccc(-c2cccc(Br)c2C#N)c1Cl,0.731,0.4,-5.6,-5.5,-5.55,seed333
CC=Cc1ccc(OC)cc1Nc1cnn(C)c1,0.8958,2.2,-5.3,-5.7,-5.5,seed333
COc1ccc(-c2ccccc2)cc1Br,0.7913,0.6,-5.3,-5.7,-5.5,seed333
CCNS(=O)(=O)c1cc(C[NH2+])c(F)cc1-c1noc(C)n1,0.8075,4.2,-5.5,-5.5,-5.5,seed333
CC(C)CCNC(=O)C(C)Cn1nncc1NC(C)(C)C,0.8093,3.8,-5.0,-6.0,-5.5,seed333
Cc1cccc(OC2[CH][C@H](C)CCC2)c1C,0.7251,0.3,-5.7,-5.3,-5.5,seed333
CNc1ncc(-c2csc(C)n2)cc1NOC(O)C(=O)NOC(F)F,0.4049,5.0,-5.9,-5.1,-5.5,seed333
N#Cc1c(Br)cccc1-c1cccc(CN)c1Cl,0.905,1.2,-5.5,-5.4,-5.45,seed333
C#Cc1cc2c(cc1-c1ccc(C(=O)NC)cc1)OCO2,0.8588,1.7,-5.5,-5.4,-5.45,seed333
CCc1c(Nc2c(F)cccc2F)ccc(C)c1N,0.8149,1.7,-5.5,-5.4,-5.45,seed333
Clc1ccc(NC2CCCCCC2)s1,0.7348,0.9,-5.2,-5.7,-5.45,seed333
CC[NH+]1CCN(CCNC(=O)Cc2ccccc2)CC1,0.7394,3.2,-5.7,-5.2,-5.45,seed333
COC1(N)[C@H](Cc2ccon2)CC(O)S1(=O)=O,0.6869,2.9,-5.4,-5.5,-5.45,seed333
C[NH2+][C@@H](C)CCOc1ccc2c(c1)OCO2,0.803,2.7,-5.1,-5.8,-5.45,seed333
COC1(N)[C@H](Cc2nocc2-c2cscc2C)CC(O)S1(=O)=O,0.7906,4.2,-5.6,-5.3,-5.45,seed333
C[C@@H](C#N)c1cc(NC(=O)NC[C@@H]2CCCO2)ccc1Cl,0.8962,2.8,-5.2,-5.6,-5.4,seed333
C[C@@H]1CCCN(C(=O)COc2ccc(Cl)cc2)C1,0.8427,1.7,-5.6,-5.2,-5.4,seed333
COc1cccc(-c2ccccc2)c1F,0.7238,0.6,-5.3,-5.5,-5.4,seed333
CNC(=O)c1ccc(C2COC[C@@H](C)O2)cc1,0.8451,1.2,-5.2,-5.6,-5.4,seed333
C#CCOC(C)(C(=O)N1CCOCC1)c1nc2c(s1)CCCC2,0.7873,3.3,-5.6,-5.2,-5.4,seed333
COC1(N)[C@H](Cc2nocc2-c2ccsc2)CC(O)S1(=O)=O,0.7935,4.2,-5.6,-5.2,-5.4,seed333
COC(=O)[C@H](C)c1cc(C)c(C)c(C[NH2+]C2CC2)c1F,0.8377,2.7,-5.8,-5.0,-5.4,seed333
COC(=O)[C@H](C)c1cc(C)c(C)cc1F,0.7014,0.4,-5.5,-5.3,-5.4,seed333
CCC[NH+](C)CCc1cccc(C(N)=O)c1,0.7107,2.4,-5.1,-5.7,-5.4,seed333
CCc1nn(C)cc1CNc1ncccc1NOC(O)C(N)=O,0.4021,5.0,-5.4,-5.4,-5.4,seed333
COCc1ccc(S(=O)Nc2ccc(C#N)cc2)cc1,0.919,3.0,-5.3,-5.4,-5.35,seed333
CCc1ccc(C)nc1Nc1ccc(Cl)cn1,0.8979,1.7,-5.3,-5.4,-5.35,seed333
N#Cc1ccc(OC2CC2N)c(-c2ccc(N)cc2)c1,0.8337,2.2,-5.5,-5.2,-5.35,seed333
Cc1nc(-c2ccc(C[NH2+])c(F)c2)no1,0.7884,1.5,-5.4,-5.3,-5.35,seed333
C[NH2+]Cc1ccc(-c2noc(C)n2)cc1F,0.8382,2.0,-5.2,-5.5,-5.35,seed333
CCOC(N[C@@H]1CCCC[C@H]1C)c1cccc(N)n1,0.8019,2.7,-5.2,-5.5,-5.35,seed333
FC(F)SNCc1ccc([C@@H]2COCCO2)cc1,0.837,3.3,-5.3,-5.4,-5.35,seed333
CC(C)CCNC(=O)C(C)C(c1c(F)cccc1Cl)n1nncc1NC(C)(C)C,0.6468,5.0,-5.2,-5.5,-5.35,seed333
CCOC(N[C@H]1[CH]CCCC1)c1cccc(N)n1,0.7857,2.7,-5.4,-5.3,-5.35,seed333
CCOCN(CCN1CC[NH+](C)CC1)C(=O)Cc1ccccc1,0.6789,4.5,-5.5,-5.2,-5.35,seed333
CC1CC[NH+](Cc2c(N)cccc2Cl)CC1,0.7572,0.9,-5.4,-5.3,-5.35,seed333
COc1cccc(ONc2cccnc2CN)c1,0.7879,3.0,-5.2,-5.4,-5.3,seed333
COc1ccc(C(=O)[C@@H]2CCCO2)cc1Br,0.801,1.7,-5.2,-5.4,-5.3,seed333
COCC(=O)NC1[C@H](Cc2ccon2)CCS1(=O)=O,0.8013,3.9,-5.4,-5.2,-5.3,seed333
C[C@@H](O)NCCCc1ccc(NC(=O)c2cccs2)s1,0.5442,4.3,-5.2,-5.4,-5.3,seed333
NC1[C@H](Cc2ccon2)CC(O)S1(=O)=O,0.6948,2.1,-5.4,-5.2,-5.3,seed333
COc1cccc(Nc2ccc(O)cc2C)c1,0.7919,1.4,-5.5,-5.1,-5.3,seed333
CCn1nc(C)c(Nc2cccc3[nH]c(CN)nc23)c1C,0.6872,3.3,-5.3,-5.3,-5.3,seed333
N#Cc1ccccc1-c1ccccc1OC(F)F,0.8229,1.7,-5.3,-5.2,-5.25,seed333
CCN([C@@H](C)O)S(=O)(=O)c1scnc1-c1nc(C2CC2)no1,0.7891,5.0,-4.9,-5.6,-5.25,seed333
CC[C@@H](O)c1cc(F)cc([C@@H](C)C#N)c1,0.8277,0.9,-5.4,-5.1,-5.25,seed333
CCNS(=O)(=O)c1ccc(F)c(C[NH2+]I)c1,0.5956,3.1,-5.4,-5.1,-5.25,seed333
CC[NH+](CC)CN(O)c1cc(-c2csc(C)n2)cnc1NC,0.5341,4.6,-5.0,-5.5,-5.25,seed333
Fc1cc(F)cc(NNc2cccnc2)c1,0.7823,2.0,-5.0,-5.4,-5.2,seed333
Cc1nnc(-c2ncc(Br)cc2Cc2nncs2)o1,0.7306,3.4,-5.2,-5.2,-5.2,seed333
Cc1cc(O)cc([C@@H]2CC(=O)N(C)C2)c1C,0.784,0.4,-5.4,-5.0,-5.2,seed333
CCc1cc([C@@H](C)C(=O)OC)c(F)cc1C,0.7377,0.9,-5.4,-5.0,-5.2,seed333
CC([C@@H]1C(OCC#N)CC[NH+]1C)n1nccc1CCNC(=O)C(C)(C)C,0.7328,4.6,-5.5,-4.9,-5.2,seed333
C=CCONc1cc(CNS(C)(=O)=O)cc(-c2nc(C)no2)n1,0.4155,5.0,-5.4,-5.0,-5.2,seed333
C[C@H]1OCCOC1[C@@H]1CN2CCCC[C@@H]2CO1,0.6863,1.2,-5.2,-5.2,-5.2,seed333
Cc1noc(-c2cc(CNS(C)(=O)=O)ccn2)n1,0.8661,3.4,-5.3,-5.1,-5.2,seed333
C[C@H]1CCCCN1C(=O)N[C@@H]1CCS(=O)(=O)C1,0.7566,1.3,-5.1,-5.3,-5.2,seed333
CCOC(=O)NCc1cc(CNc2ccccc2)on1,0.8468,3.8,-5.1,-5.2,-5.15,seed333
COCC[NH2+]Cc1ccc(-c2noc(C)n2)c(N)c1F,0.5933,4.1,-5.2,-5.1,-5.15,seed333
Cc1cc(CNc2ccccc2)on1,0.8041,1.4,-4.9,-5.4,-5.15,seed333
CN1C[C@H](C[CH][C@@H]2CCOC2)C([C@@H](O)CO)C1=O,0.7068,3.0,-5.3,-5.0,-5.15,seed333
CN1C[C@H](c2cccc(O)c2)CC1=O,0.7273,0.4,-5.0,-5.3,-5.15,seed333
CCCc1ccc(NC(=O)c2cccs2)s1,0.8735,2.2,-4.9,-5.3,-5.1,seed333
CCOc1ccc(OCc2c(CC)noc2CC)cc1,0.7711,3.7,-5.0,-5.2,-5.1,seed333
N#Cc1ccccc1-c1ccccc1OCF,0.8031,1.4,-5.2,-5.0,-5.1,seed333
CNC(=O)c1ccc(C2COC[CH]O2)cc1,0.8167,1.2,-5.0,-5.2,-5.1,seed333
Cc1ccc(O)cc1[C@@H]1CC(=O)N(C)C1,0.7569,0.4,-5.2,-5.0,-5.1,seed333
CCOc1ccc(OCc2c(CC)noc2C(C)[C@H]2C(N(C)C)C[NH2+][C@@H]2C)cc1,0.6988,5.0,-5.5,-4.7,-5.1,seed333
Cc1cc(C)c(NCC(CCSc2nnnn2C)OC=O)c(C)c1,0.5491,5.0,-5.3,-4.9,-5.1,seed333
CCC(=O)C1CC1[C@H](O)C[C@@H](COC)NC(=O)SCF,0.6784,5.0,-5.1,-5.1,-5.1,seed333
CC(Cc1ccc(S(C)=O)cc1OCF)Cn1ccnn1,0.7864,4.6,-5.2,-4.9,-5.05,seed333
O=S1(=O)CC[C@@H](Cc2ccon2)C1,0.7046,1.5,-5.2,-4.9,-5.05,seed333
CCn1nc(C)c(N)c1Cc1nc(C(C)N)no1,0.8298,3.1,-5.0,-5.1,-5.05,seed333
CC[NH+](CC)CN(O)c1cncc(-c2csc(C)n2)c1,0.6272,3.8,-5.0,-5.1,-5.05,seed333
COCC(=O)NC1[C@H](Cc2ccon2)CC(OCC#N)S1(=O)=O,0.7076,5.0,-5.1,-5.0,-5.05,seed333
COc1cc(OC)cc(C(N[SH](=O)=O)[NH+]2CCC[C@H](C)C2)c1,0.6493,4.1,-5.3,-4.8,-5.05,seed333
Cc1ccc([C@@H]2COCCO2)cc1,0.6552,0.1,-5.0,-5.1,-5.05,seed333
CCNS(=O)(=O)c1ccc(F)c(C[NH2+])c1,0.7446,2.3,-5.0,-5.0,-5.0,seed333
Cc1ccc(CNSC(F)F)cc1,0.7549,1.7,-4.9,-5.1,-5.0,seed333
N#CCOC1C[C@@H](Cc2ccon2)C(N)S1(=O)=O,0.8049,3.4,-5.0,-5.0,-5.0,seed333
CCc1cccc(C(N)=O)c1,0.6772,0.1,-5.1,-4.9,-5.0,seed333
COCCNC(=O)c1cccc(N[C@@H](C)O)c1,0.5065,3.0,-4.9,-5.0,-4.95,seed333
FC(F)(F)NCc1ccccc1Cl,0.7389,1.0,-4.8,-5.1,-4.95,seed333
Cc1nc(-c2cncc(N(C)O)c2)cs1,0.7907,1.5,-4.9,-4.9,-4.9,seed333
Cc1nocc1-c1csc([C@@H](C)CO)c1,0.8699,1.7,-4.9,-4.9,-4.9,seed333
Cc1nc(-c2cncc(NO)c2)cs1,0.7418,1.5,-4.7,-5.1,-4.9,seed333
CC(C)CNC(=O)N(C=O)c1nccs1,0.7922,2.3,-4.9,-4.9,-4.9,seed333
Cc1cc(C)cc(C)c1,0.4934,-1.5,-4.7,-5.1,-4.9,seed333
COCC[C@@H](O)c1cccc(F)c1,0.7739,1.4,-4.9,-4.8,-4.85,seed333
CC[C@@H](O)c1cccc(F)c1,0.6924,0.1,-5.0,-4.7,-4.85,seed333
FC(F)SNCc1ccccc1,0.7306,1.7,-4.8,-4.9,-4.85,seed333
C[C@@H](O)N(CCCc1cccs1)[SH](=O)=O,0.5802,3.3,-5.0,-4.7,-4.85,seed333
N#Cc1ccc(OC2CC2N)cc1,0.7282,0.9,-4.9,-4.8,-4.85,seed333
Cc1cc(C)cc(O[SH](=O)=O)c1,0.7058,0.7,-4.9,-4.8,-4.85,seed333
CCc1noc(Cc2c(N)c(C)nn2CC)n1,0.8639,2.8,-4.6,-5.0,-4.8,seed333
CCn1nc(COCc2cccnc2)cc1C,0.7925,2.7,-5.0,-4.6,-4.8,seed333
Cc1ccc(O)cc1C,0.5577,-1.2,-4.5,-5.1,-4.8,seed333
Brc1cncc(Cc2nncs2)c1,0.827,1.5,-5.0,-4.5,-4.75,seed333
C[C@@H](C#N)c1cc(NC(N)=O)ccc1Cl,0.8078,1.0,-4.7,-4.8,-4.75,seed333
CCc1ccc(OC)c(C)c1N(CC)CC,0.7552,1.6,-4.6,-4.9,-4.75,seed333
CCc1ccc(OC)c(C)c1N(C)CC,0.7522,1.1,-4.6,-4.9,-4.75,seed333
C[C@@H](C#N)c1cc(F)cc([CH]O)c1,0.7548,0.4,-4.9,-4.6,-4.75,seed333
CC(C)CCNC(=O)C(C)Cn1ccnn1,0.7861,3.0,-4.7,-4.7,-4.7,seed333
CCCSc1ccc(Cl)cc1,0.6468,0.6,-4.5,-4.9,-4.7,seed333
CC(C)(C=O)CNC(=O)c1ccoc1,0.735,1.7,-4.7,-4.7,-4.7,seed333
CCc1ccc(F)cc1C,0.5593,-0.7,-4.8,-4.6,-4.7,seed333
COC[C@H](C[C@@H](O)C1CC1)NC(=O)SCF,0.7202,3.8,-4.4,-4.9,-4.65,seed333
Cc1ccnn1C(C)[C@@H]1C(OCC#N)CC[NH+]1C,0.8137,2.5,-4.5,-4.8,-4.65,seed333
N#Cc1ccc(OC2CC2)cc1,0.6616,0.6,-4.7,-4.6,-4.65,seed333
CC=Cc1ccc(OC)cc1,0.6262,-0.2,-4.6,-4.7,-4.65,seed333
CC(NC(=O)[C@H]1CCCO1)c1cc[nH]n1,0.7721,2.0,-4.6,-4.6,-4.6,seed333
NC(=O)Nc1ccc(Cl)cc1,0.664,0.2,-4.3,-4.9,-4.6,seed333
CC(C)C(=O)NCc1ncccc1N,0.7502,1.2,-4.5,-4.7,-4.6,seed333
CCC(=O)NC1CCCCCC1,0.631,0.1,-4.6,-4.6,-4.6,seed333
COCC[NH2+]Cc1ccc(F)c(N)c1F,0.5487,2.5,-4.6,-4.6,-4.6,seed333
COCc1ccc(C[CH]O)cc1,0.738,1.1,-4.7,-4.4,-4.55,seed333
NCc1ccccc1Cl,0.6343,-0.4,-4.4,-4.7,-4.55,seed333
C(=Cc1ccco1)c1ccoc1,0.6744,0.6,-4.4,-4.7,-4.55,seed333
CS(=O)(=O)NCc1ccnc(N)c1,0.7036,1.8,-4.6,-4.5,-4.55,seed333
CNC(=O)c1cccc(Cl)c1,0.6814,-0.1,-4.5,-4.6,-4.55,seed333
COc1ccc([C@H](O)COC=O)cc1,0.7108,2.2,-4.6,-4.5,-4.55,seed333
COc1ccc(C)cc1O,0.6397,-0.4,-4.3,-4.7,-4.5,seed333
COc1ccc(C)cc1,0.5532,-0.7,-4.3,-4.7,-4.5,seed333
CCc1nc(-c2c[nH]nc2CC)cs1,0.8403,1.7,-4.4,-4.5,-4.45,seed333
C[C@@H](O)c1ccccc1Cl,0.6622,-0.4,-4.7,-4.2,-4.45,seed333
Fc1ccccc1C[NH2+]I,0.602,0.4,-4.4,-4.5,-4.45,seed333
CN(C=O)c1cccc(CN)c1,0.6695,0.9,-4.4,-4.5,-4.45,seed333
CCc1ccc(C)nc1,0.5531,-0.7,-4.4,-4.5,-4.45,seed333
CCOc1ccc2c(c1)OCO2,0.6702,0.9,-4.3,-4.6,-4.45,seed333
Cc1nc(-c2cccnc2)cs1,0.6668,0.4,-4.4,-4.4,-4.4,seed333
COCc1ccc([S]=O)cc1,0.6834,0.9,-4.3,-4.5,-4.4,seed333
NCc1nc2ccccc2[nH]1,0.6324,0.4,-4.5,-4.3,-4.4,seed333
Cc1cccc(O)c1,0.5359,-1.2,-4.2,-4.6,-4.4,seed333
C[C@@H](O)c1ccccc1O,0.6161,-0.4,-4.6,-4.2,-4.4,seed333
CCCc1ccc(N)s1,0.6715,0.1,-4.5,-4.2,-4.35,seed333
C[C@@H](O)Nc1ccccc1,0.6043,0.1,-4.5,-4.2,-4.35,seed333
Cc1ccccc1F,0.4796,-1.2,-4.2,-4.5,-4.35,seed333
COc1ccc(C=O)cc1Br,0.707,0.4,-4.4,-4.2,-4.3,seed333
CCNc1cccc(C)n1,0.6704,0.1,-4.4,-4.2,-4.3,seed333
Cc1ccccc1Cl,0.5015,-1.2,-4.2,-4.4,-4.3,seed333
CCC(=O)NCc1ncccc1N,0.7169,1.2,-4.3,-4.3,-4.3,seed333
FCOc1ccc(Cl)cc1,0.6465,0.4,-4.3,-4.3,-4.3,seed333
O=C(C[CH]O)Nc1cccnc1Cl,0.7273,1.5,-4.3,-4.3,-4.3,seed333
CCOc1ccccc1F,0.6116,0.1,-4.3,-4.2,-4.25,seed333
CCOc1ccc(OC)cc1,0.6599,0.6,-4.0,-4.3,-4.15,seed333
Cc1ccccc1,0.4588,-1.5,-4.1,-4.2,-4.15,seed333
CCOCc1cccc(N)n1,0.7075,0.9,-3.9,-4.3,-4.1,seed333
Cc1nc(-c2ccc(C[NH2+]CCOCC#Cc3cccc(Cc4ccccc4F)c3)c(F)c2)no1,0.2938,5.0,-8.2,0.0,-4.1,seed333
COC(=O)Nc1cccnc1,0.6586,0.2,-4.1,-4.0,-4.05,seed333
c1ccc2c(c1)OCO2,0.5177,-0.4,-4.0,-4.1,-4.05,seed333
FCOc1ccccc1,0.5884,0.1,-4.0,-4.0,-4.0,seed333
COC[C@H](C)NC(=O)SC(F)F,0.7483,1.8,-3.9,-4.0,-3.95,seed333
Clc1ccccc1,0.4834,-1.2,-3.8,-4.0,-3.9,seed333
Cc1occc1C(N)=O,0.5998,-0.1,-4.1,-3.7,-3.9,seed333
CCn1nc(C)c(N)c1C,0.6328,-0.1,-3.7,-4.0,-3.85,seed333
COc1ccccc1,0.5316,-0.7,-3.8,-3.6,-3.7,seed333
CCCN1CCOCC1,0.5447,0.1,-3.7,-3.7,-3.7,seed333
Fc1ccccc1,0.4618,-1.2,-3.8,-3.5,-3.65,seed333
O=C(CNC(=O)c1cccc(Cl)c1)c1ccc(OCOc2cccc(OCC(F)F)c2)cc1,0.3115,5.0,-7.2,0.0,-3.6,seed333
CC1CC[NH+](Cc2c(Cl)cccc2NN2CCCCC2C(=O)NCc2cnccc2[C@@H]2CCO[C@@H]2C)CC1,0.473,5.0,-6.9,0.0,-3.45,seed333
COc1c(S(=O)(=O)N2CCCCCC2)ccc(ONc2cccnc2CN)c1N1c2ccccc2C[C@@H]1C,0.4013,5.0,-6.7,0.0,-3.35,seed333
C[C@@H]1CN(C(=O)c2ccccc2OC2(C(=O)NCC(F)(F)F)[C@H](c3ccccc3)CC(=O)N2C)C[C@@H](C)O1,0.6157,5.0,-6.4,0.0,-3.2,seed333
CCOc1ccc(OCc2c(CC)noc2C(C)[C@H]2C(N(C)CC(F)(F)F)C[NH2+][C@@H]2C)cc1,0.573,5.0,-4.9,0.0,-2.45,seed333
CON(C)C1[C@@H](C)O[C@H](C)CN1C(=O)c1ccccc1OC1(C(=O)NCC(F)(F)F)[C@H](c2ccccc2)CC(=O)N1C,0.4705,5.0,0.0,0.0,0.0,seed333
C[C@@H]1O[C@@H](C)C(N(C)C)C(COCc2ccccc2)(c2[nH]cc[nH+]2)C1CN1C[C@H](C)O[C@@H](C)C1,0.6415,5.0,-8.0,-8.4,-8.2,seed999
Cc1cccc(OCC(C)C(=O)N2CCC(C=O)(Cc3cccc(F)c3F)C[C@H]2C)c1,0.5982,4.8,-8.1,-7.5,-7.8,seed999
CC(C)c1cc2c(CC(=O)Nc3c(F)cccc3C[C@@H]3CCCO3)coc2cc1N1C[C@H](C)O[C@@H](C)C1,0.411,5.0,-8.0,-7.5,-7.75,seed999
C[C@@H](O)C1C[NH2+]CCC1C1CN(c2cc(S(=O)(=O)c3noc(CCc4ccco4)n3)ccc2Cl)CCO1,0.4286,5.0,-7.8,-7.7,-7.75,seed999
